Pointer #,Speaker,Japanese
68,Niena,賢者の石と一体となり、
68,Niena,不滅の生命となった
68,Niena,我が力に恐れおののくがいい
68,Niena,この理想の王国まで来て、おまえが得るものは
68,Niena,、
68,Niena,黄金でも不滅の命でもない。
68,Niena,もはや死あるのみ
75,Niena,きゃあ
75,Niena,街がゆれている
75,Niena,ケフィンが崩壊しようとしているんです
75,Niena,このままでは、みなケフィンと
75,Niena,道連れになってしまいます
75,Niena,ニ、ニーナ
75,Niena,いったい何を
75,Stein,ニーナ、バカなことはやめるんだ
75,Niena,スタンさん。ごめんなさい。
75,Niena,わたし、記憶を取り戻したといいましたね。
75,Niena,だから、わかったんです。
75,Niena,自分が何者なのか。
75,Niena,そして、何をすべきかを。
75,Niena,わたしは、このケフィンで生まれました。
75,Niena,けど、
75,Niena,わたしは
75,Niena,人間ではありません。
75,Niena,わたしは
75,Niena,ジャビルによって造られたホムンクルスなんです。
75,Stein,ニーナ
75,Stein,。
75,Massea,そんな
75,Massea,まさか
75,Massea,。
75,Massea,そんなことが
75,Massea,。
75,Niena,じつは、賢者の石と一体化しても、
75,Niena,完全な不老不死になることは不可能なのです。
75,Niena,なぜなら、石は滅びなくとも、中の魂が
75,Niena,少しずつすり減っていってしまうからです。
75,Niena,かつて、白エメラスを体とした
75,Niena,有翼人たちもそうでした。
75,Niena,そして、賢者の石の中に封じ込まれた有翼人、
75,Niena,アイシャの魂もまた、
75,Niena,年の時を経て、
75,Niena,昇華しようとしています。
75,Niena,そうなれば賢者の石は力を失ってしまいます。
75,Niena,そこでジャビルは、アイシャの魂の代わりが
75,Niena,必要になったのです。
75,Niena,有翼人が滅んだ今、ジャビルは有翼人を
75,Niena,自らの手で生み出しました。
75,Niena,それがわたしなんです。
75,Niena,わたしは
75,Niena,賢者の石の核となるべく、
75,Niena,有翼人を模して生み出されたのです。
75,Niena,それも、審判の儀で悪人とされた、
75,Niena,何人もの子供たちを犠牲にして
75,Niena,造りだされたのです
75,Niena,。
75,Stein,ニーナ。
75,Niena,わたしの背中にある跡、
75,Niena,あれは翼の名残なんですね、スタンさん
75,Stein,ニーナ。信じたくなかった
75,Stein,。
75,Stein,おまえが伝説の有翼人と何か関係があるとは
75,Stein,。
75,Niena,。
75,Niena,さあ、みなさん
75,Niena,急いで街の人たちをケフィンの外に
75,Niena,脱出させてあげてください。
75,Niena,有翼人のホムンクルスであるわたしなら
75,Niena,賢者の石を操作して、少しの間だけ
75,Niena,ケフィンの崩壊を食い止めることが可能です。
75,Stein,バカな。おまえを、娘であるおまえを置いて、
75,Stein,逃げることなんて私にはできない
75,Niena,わたしのこと、
75,Niena,まだ娘と呼んでくれるんですね、スタンさん。
75,Stein,当たり前だ。おまえは私の娘じゃないか
75,Stein,お願いだ、ニーナ。もう一度、私のことを
75,Stein,父さんと呼んでおくれ
75,Niena,ありがとう
75,Niena,スタン父さん
75,Niena,。
75,Niena,わたし、父さんの娘だった日々を忘れない。
75,Niena,絶対に忘れないから
75,Niena,。
75,Stein,ニーナ
75,Stein,。
78,Stein,なんだ、この声は
78,Stein,ニーナさんじゃないか
78,Stein,どこから聞こえるんだ
78,Stein,もうすぐこのケフィンは崩れ、
78,Stein,この世からなくなってしまいます。
78,Stein,年もの間、この街を裏から操っていた
78,Stein,錬金術師ジャビルは倒されました。
78,Stein,街の人間や外の世界の生命を犠牲にして
78,Stein,存在したケフィンは、最後を迎えるのです。
78,Stein,レジスタンスのみなさん、急いで街の人たちを
78,Stein,ケフィンの外へ脱出させてください。
78,Stein,今ならば、街を囲む砂嵐も
78,Stein,止まっているはずです。
78,Stein,スタン父さんやマーシャさんたちは、
78,Stein,わたしが助けます。だから、街の人たちを
78,Stein,お願いします。
78,Stein,これは
78,Stein,どうやら本当のことらしい。
78,Stein,となれば、もたもたしてられないぞ
78,Stein,みんな、街の人たちをケフィンの外へ連れて、
78,Stein,脱出するんだ
78,Stein,急げ
79,Niena,レジスタンスのみなさんが、
79,Niena,街の人を連れて脱出してくれています。
79,Niena,父さんたちも急いでください。
79,Stein,だめだ。私は行かない。
79,Stein,おまえを置いて、どこへ行けと言うんだ。
79,Massea,そうよ。あなたがケフィンと運命を共にする
79,Massea,というのなら、私こそ残らなくてはならない
79,Massea,はずよ。
79,Massea,人々を苦しめつづけてきたジャビルと同じ
79,Massea,錬金術師として。
79,Niena,それはちがいます。
79,Niena,錬金術は人のためにもなる力なんです。
79,Niena,マーシャさんは、そのことを伝えていくことが
79,Niena,できる、ただひとりの方なんですから。
79,Terra,あたしも残るよ、ニーナ。
79,Terra,だから、またあの歌を聴かせてよ。
79,Niena,ありがとう、本当にありがとう。
79,Niena,わたし、うれしい。
79,Niena,こんなすてきな人たちと出会えて
79,Niena,。
79,Niena,さようなら。
79,Niena,わたしのことを忘れないでくださいね。
79,Terra,何いってんのさ。忘れるわけないじゃな
79,Terra,。
79,Niena,いまのわたしはわずかですが、
79,Niena,賢者の石の力が使えます。
79,Niena,それで、テラさんを外の世界へ送りました。
79,Niena,つぎはマーシャさんです。
79,Massea,ニーナ
79,Stein,ニーナ
79,Stein,。
79,Niena,父さん
79,Niena,。
79,Niena,これからは、ケフィンの人たちを
79,Niena,導いてあげてください。
79,Niena,このケフィンであった事を、
79,Niena,まちがった歴史にしないためにも
79,Niena,。
79,Niena,ありがとう。そして、さようなら。
79,Niena,わたしの
79,Niena,スタン父さん
79,Niena,。
79,Stein,ニーナ
81,Stein,神
89,Stein,神
92,Stein,お疲れ様です。
92,Stein,記録なさいますか
92,Stein,はい
92,Stein,いいえ
93,Stein,ありがとうございました。
94,Stein,ありがとうございました。
95,Stein,聖誕祭の準備を手伝っていたのですが、
95,Stein,急に兵隊が来て、ここに押し込められたんです。
96,Stein,外の様子はどうですか
97,Stein,な、なにが起きてるんですか
98,Stein,ここに居れば、王が守ってくださいますから
98,Stein,安心ですよ。
99,Stein,[BLUE]宝箱の中には何もない
99,Stein,。[WHITE]
100,Stein,[BLUE]宝箱の中には何もない
100,Stein,。[WHITE]
101,Stein,[BLUE]宝箱の中には何もない
101,Stein,。[WHITE]
102,Stein,[BLUE]宝箱の中には何もない
102,Stein,。[WHITE]
103,Stein,[BLUE]宝箱の中には何もない
103,Stein,。[WHITE]
104,Stein,[BLUE]宝箱の中には何もない
104,Stein,。[WHITE]
105,Stein,[BLUE]「異界のカギ」を見つけた。[WHITE]
105,Stein,[BLUE]一冊だけ本が抜き取られている
105,Stein,。[WHITE]
106,Stein,[BLUE]宝箱の中には何もない
106,Stein,。[WHITE]
108,Stein,[BLUE]ネードの秘薬を見つけたが、
108,Stein,これ以上持つことはできない
108,Stein,。[WHITE]
109,Stein,[BLUE]ネードの秘薬を見つけた。[WHITE]
110,Stein,[BLUE]宝箱の中には何もない
110,Stein,。[WHITE]
112,Stein,[BLUE]セルセタの秘薬を見つけたが、
112,Stein,これ以上持つことはできない
112,Stein,。[WHITE]
113,Stein,[BLUE]セルセタの秘薬を見つけた。[WHITE]
125,Stein,[BLUE]背後で扉の閉じる音がした
125,Stein,。[WHITE]
127,Stein,[BLUE]近くで扉の開く音がした
127,Stein,。[WHITE]
130,Stein,[BLUE]近くで扉の閉じる音がした
130,Stein,。[WHITE]
132,Stein,[BLUE]近くで扉の開く音がした
132,Stein,。[WHITE]
136,Stein,[BLUE]背後で扉の閉じる音がした
136,Stein,。[WHITE]
138,Stein,[BLUE]近くで扉の開く音がした
138,Stein,。[WHITE]
140,Stein,[BLUE]背後で扉の閉じる音がした
140,Stein,。[WHITE]
142,Stein,[BLUE]近くで扉の開く音がした
142,Stein,。[WHITE]
144,Stein,[BLUE]背後で扉の閉じる音がした
144,Stein,。[WHITE]
146,Stein,[BLUE]近くで扉の開く音がした
146,Stein,。[WHITE]
147,Stein,[BLUE]牢の扉が開いた
147,Stein,。[WHITE]
147,Stein,[BLUE]牢の扉が閉じた
147,Stein,。[WHITE]
148,Stein,[BLUE]遠くで扉が開く音がした
148,Stein,。[WHITE]
150,Stein,[BLUE]遠くで扉が開く音がした
150,Stein,。[WHITE]
152,Stein,[BLUE]何処かで扉が開く音がした
152,Stein,。[WHITE]
154,Stein,[BLUE]何処かで扉が開く音がした
154,Stein,。[WHITE]
156,Stein,[BLUE]遠くで扉が開く音がした
156,Stein,。[WHITE]
158,Stein,[BLUE]遠くで扉が開く音がした
158,Stein,。[WHITE]
160,Stein,[BLUE]遠くで扉が開く音がした
160,Stein,。[WHITE]
173,Stein,[BLUE]何処かで扉が開く音がした
173,Stein,。[WHITE]
175,Stein,[BLUE]何処かで扉が開く音がした
175,Stein,。[WHITE]
177,Stein,[BLUE]何処かで扉が開く音がした
177,Stein,。[WHITE]
179,Stein,[BLUE]何処かで扉が開く音がした
179,Stein,。[WHITE]
181,Stein,[BLUE]何処かで扉が開く音がした
181,Stein,。[WHITE]
197,Stein,[BLUE]何処かで扉が開く音がした
197,Stein,。[WHITE]
203,Stein,[BLUE]何処かで扉が開く音がした
203,Stein,。[WHITE]
207,Stein,[BLUE]何処かで扉が開く音がした
207,Stein,。[WHITE]
210,Stein,[BLUE]何処かで扉が開く音がした
210,Stein,。[WHITE]
214,Stein,[BLUE]何処かで扉が開く音がした
214,Stein,。[WHITE]
218,Stein,[BLUE]何処かで扉が開く音がした
218,Stein,。[WHITE]
222,Stein,[BLUE]何かの装置が起動した。[WHITE]
224,Stein,[BLUE]何処かで扉が開く音がした
224,Stein,。[WHITE]
227,Stein,[BLUE]何処かで扉が開く音がした
227,Stein,。[WHITE]
230,Stein,[BLUE]何処かで扉が開く音がした
230,Stein,。[WHITE]
233,Stein,[BLUE]何処かで扉が開く音がした
233,Stein,。[WHITE]
237,Stein,[BLUE]遠くで扉が開く音がした
237,Stein,。[WHITE]
240,Stein,[BLUE]装置は起動しなかった。[WHITE]
240,Stein,[BLUE]遠くで扉が開く音がした
240,Stein,。[WHITE]
245,Stein,[BLUE]背後で扉が閉まる音がした
245,Stein,。[WHITE]
246,Stein,[BLUE]近くで扉が開く音がした
246,Stein,。[WHITE]
248,Stein,[BLUE]背後で扉が閉まる音がした
248,Stein,。[WHITE]
249,Stein,[BLUE]近くで扉が開く音がした
249,Stein,。[WHITE]
251,Stein,[BLUE]近くで扉の閉じる音がした
251,Stein,。[WHITE]
252,Stein,[BLUE]近くで扉が開く音がした
252,Stein,。[WHITE]
255,Stein,セーブポイントモノリスについて
255,Stein,セーブポイントモノリスは、
255,Stein,アドルが近づくと力を発揮し、
255,Stein,アドルの体力を最大まで
255,Stein,回復してくれます。
255,Stein,またモノリスを調べることで
255,Stein,記録をとることができます。
257,Stein,道具を持ってきてるから
257,Stein,こんな所でも錬石を作ることができるの。
257,Stein,錬石を作りますか
257,Stein,はい
257,Stein,いいえ
259,Stein,これから先、必要になるかもしれないですから
259,Stein,錬石を用意しておくのも、大切な事です。
260,Stein,こんな所で商売するのもなんだが
260,Stein,手伝えることはあるかい
260,Stein,気を付けてな。
261,Stein,アドルさんのおかげで
261,Stein,ここまで潜入することができました。
261,Stein,レジスタンスのメンバーは
261,Stein,ここに一旦、集合することになっています。
